Timestamp,Tracking ID,Object,Confidence
19:14:06,68,donut,0.35
19:14:06,68,donut,0.38
19:14:06,92,person,0.69
19:14:06,92,person,0.7
19:14:06,88,laptop,0.27
19:14:06,106,person,0.43
19:14:06,88,laptop,0.49
19:14:06,1,person,0.66
19:14:06,106,person,0.43
19:14:06,88,laptop,0.49
19:14:06,1,person,0.66
19:14:06,1,person,0.85
19:14:06,1,person,0.73
19:14:06,1,person,0.73
19:14:07,107,snowboard,0.35
19:14:07,1,person,0.86
19:14:07,1,person,0.85
19:14:07,1,person,0.85
19:14:07,92,person,0.64
19:14:07,92,person,0.43
19:14:07,1,person,0.26
19:14:07,92,person,0.43
19:14:07,1,person,0.26
19:14:07,92,person,0.57
19:14:07,1,person,0.46
19:14:07,92,person,0.52
19:14:07,1,person,0.45
19:14:07,92,person,0.52
19:14:07,1,person,0.45
19:14:07,108,cell phone,0.62
19:14:07,92,person,0.59
19:14:07,1,person,0.44
19:14:07,108,cell phone,0.64
19:14:07,92,person,0.63
19:14:07,1,person,0.39
19:14:07,108,cell phone,0.73
19:14:07,92,person,0.63
19:14:07,1,person,0.39
19:14:07,108,cell phone,0.73
19:14:07,92,person,0.57
19:14:07,1,person,0.41
19:14:07,108,cell phone,0.61
19:14:07,92,person,0.57
19:14:07,1,person,0.32
19:14:07,108,cell phone,0.66
19:14:08,92,person,0.57
19:14:08,1,person,0.32
19:14:08,108,cell phone,0.66
19:14:08,92,person,0.61
19:14:08,1,person,0.42
19:14:08,108,cell phone,0.46
19:14:08,92,person,0.65
19:14:08,108,laptop,0.39
19:14:08,92,person,0.65
19:14:08,108,laptop,0.39
19:14:08,112,cell phone,0.3
19:14:08,92,person,0.56
19:14:08,112,cell phone,0.73
19:14:08,1,person,0.63
19:14:08,92,person,0.55
19:14:08,112,cell phone,0.94
19:14:08,1,person,0.62
19:14:08,92,person,0.51
19:14:08,112,cell phone,0.8
19:14:08,1,person,0.55
19:14:08,92,person,0.51
19:14:08,112,cell phone,0.8
19:14:08,1,person,0.55
19:14:08,92,person,0.52
19:14:08,112,cell phone,0.92
19:14:08,1,person,0.6
19:14:08,92,person,0.56
19:14:08,112,cell phone,0.69
19:14:08,1,person,0.45
19:14:08,108,cell phone,0.25
19:14:08,92,person,0.56
19:14:08,112,cell phone,0.69
19:14:08,1,person,0.45
19:14:08,108,cell phone,0.25
19:14:08,92,person,0.63
19:14:08,112,cell phone,0.79
19:14:08,1,person,0.61
19:14:08,92,person,0.56
19:14:08,112,cell phone,0.85
19:14:08,1,person,0.64
19:14:08,92,person,0.56
19:14:08,112,cell phone,0.85
19:14:08,1,person,0.64
19:14:09,92,person,0.59
19:14:09,112,cell phone,0.69
19:14:09,1,person,0.46
19:14:09,92,person,0.56
19:14:09,112,cell phone,0.75
19:14:09,1,person,0.42
19:14:09,92,person,0.56
19:14:09,112,cell phone,0.75
19:14:09,1,person,0.42
19:14:09,92,person,0.57
19:14:09,112,cell phone,0.38
19:14:09,1,person,0.44
19:14:09,92,person,0.57
19:14:09,92,person,0.57
19:14:09,116,donut,0.43
19:14:09,117,donut,0.31
19:14:09,112,cell phone,0.63
19:14:09,112,cell phone,0.84
19:14:09,112,cell phone,0.84
19:14:09,112,cell phone,0.76
19:14:09,1,person,0.37
19:14:09,112,cell phone,0.71
19:14:09,1,person,0.4
19:14:09,92,person,0.26
19:14:09,116,donut,0.39
19:14:09,117,donut,0.31
19:14:09,112,cell phone,0.71
19:14:09,1,person,0.4
19:14:09,92,person,0.26
19:14:09,116,donut,0.39
19:14:09,117,donut,0.31
19:14:09,112,cell phone,0.74
19:14:09,1,person,0.63
19:14:09,92,person,0.33
19:14:09,112,cell phone,0.57
19:14:09,1,person,0.62
19:14:09,92,person,0.31
19:14:09,112,cell phone,0.57
19:14:09,1,person,0.62
19:14:09,92,person,0.31
19:14:09,121,person,0.32
19:14:10,112,cell phone,0.9
19:14:10,1,person,0.69
19:14:10,121,person,0.26
19:14:10,112,cell phone,0.62
19:14:10,1,person,0.72
19:14:10,121,person,0.35
19:14:10,92,person,0.27
19:14:10,112,cell phone,0.66
19:14:10,1,person,0.73
19:14:10,112,cell phone,0.66
19:14:10,1,person,0.73
19:14:10,123,laptop,0.41
19:14:10,112,laptop,0.43
19:14:10,1,person,0.7
19:14:10,123,cell phone,0.66
19:14:10,92,person,0.38
19:14:10,112,laptop,0.49
19:14:10,1,person,0.65
19:14:10,123,cell phone,0.47
19:14:10,92,person,0.27
19:14:10,112,cell phone,0.47
19:14:10,1,person,0.65
19:14:10,123,laptop,0.49
19:14:10,92,person,0.27
19:14:10,1,person,0.65
19:14:10,1,person,0.28
19:14:10,112,cell phone,0.75
19:14:10,1,person,0.28
19:14:10,129,person,0.35
19:14:10,112,cell phone,0.75
19:14:10,1,person,0.42
19:14:10,112,cell phone,0.77
19:14:10,121,person,0.34
19:14:10,92,person,0.38
19:14:10,1,person,0.56
19:14:10,112,cell phone,0.87
19:14:10,121,person,0.42
19:14:10,92,person,0.4
19:14:10,1,person,0.56
19:14:10,112,cell phone,0.87
19:14:10,121,person,0.42
19:14:10,92,person,0.4
19:14:10,132,cell phone,0.31
19:14:10,112,cell phone,0.76
19:14:11,112,cell phone,0.7
19:14:11,112,cell phone,0.7
19:14:11,112,cell phone,0.56
19:14:11,112,cell phone,0.64
19:14:11,112,cell phone,0.64
19:14:11,112,cell phone,0.64
19:14:11,112,cell phone,0.74
19:14:11,112,cell phone,0.74
19:14:11,112,cell phone,0.64
19:14:11,116,donut,0.27
19:14:11,112,cell phone,0.67
19:14:11,116,donut,0.28
19:14:11,112,cell phone,0.67
19:14:11,116,donut,0.28
19:14:11,138,person,0.34
19:14:11,112,cell phone,0.9
19:14:11,112,laptop,0.6
19:14:11,112,cell phone,0.79
19:14:11,112,cell phone,0.79
19:14:12,112,cell phone,0.46
19:14:12,112,cell phone,0.87
19:14:12,138,person,0.29
19:14:12,112,cell phone,0.87
19:14:12,138,person,0.29
19:14:12,112,cell phone,0.57
19:14:12,138,person,0.4
19:14:12,112,cell phone,0.52
19:14:12,138,bear,0.45
19:14:12,112,cell phone,0.52
19:14:12,138,bear,0.45
19:14:12,112,cell phone,0.58
19:14:12,138,person,0.38
19:14:12,112,cell phone,0.85
19:14:12,138,person,0.31
19:14:12,112,cell phone,0.85
19:14:12,138,person,0.31
19:14:12,143,donut,0.61
19:14:12,112,cell phone,0.57
19:14:12,138,person,0.31
19:14:12,143,donut,0.57
19:14:12,116,donut,0.48
19:14:12,112,cell phone,0.39
19:14:12,138,bear,0.37
19:14:12,112,cell phone,0.39
19:14:12,138,bear,0.37
19:14:12,112,cell phone,0.72
19:14:12,138,bear,0.43
19:14:12,112,laptop,0.56
19:14:12,138,person,0.31
19:14:13,112,laptop,0.56
19:14:13,138,person,0.31
19:14:13,112,cell phone,0.81
19:14:13,112,cell phone,0.84
19:14:13,112,cell phone,0.84
19:14:13,112,cell phone,0.78
19:14:13,112,cell phone,0.66
19:14:13,112,cell phone,0.66
19:14:13,112,cell phone,0.61
19:14:13,112,cell phone,0.85
19:14:13,112,cell phone,0.85
19:14:13,112,cell phone,0.81
19:14:13,112,cell phone,0.91
19:14:13,112,cell phone,0.91
19:14:13,112,cell phone,0.92
19:14:13,112,cell phone,0.9
19:14:13,143,donut,0.51
19:14:13,116,donut,0.4
19:14:14,112,cell phone,0.84
19:14:14,112,cell phone,0.84
19:14:14,112,cell phone,0.78
19:14:14,112,cell phone,0.81
